text,file,line
"Glob pattern to filter files (e.g., '*.ts', 'src/**'). Recommended for large repositories to reduce noise. Defaults to all files if omitted.",./packages/core/src/tools/ripGrep.ts,506
"valid",./packages/core/src/core/geminiChat.ts,8
"file_path",./packages/core/src/tools/write-file.ts,442
"switch",./packages/core/src/core/prompts.ts,42
"Okay, I will now...",./packages/core/src/core/prompts.ts,215
"I have finished the changes...",./packages/core/src/core/prompts.ts,215
"Should I remember that for you?",./packages/core/src/core/prompts.ts,235
"why",./packages/core/src/core/prompts.ts,277
"what",./packages/core/src/core/prompts.ts,277
" or ",./packages/core/src/core/prompts.ts,314
"Refactor the authentication service to use a new JWT library.",./packages/core/src/core/prompts.ts,368
"${initialError.raw}",./packages/core/src/tools/smart-edit.ts,422
"To fix a bug where users can be null...",./packages/core/src/tools/smart-edit.ts,880
"...in the 'renderUserProfile' function...",./packages/core/src/tools/smart-edit.ts,881
"...add a null check for the 'user' object...",./packages/core/src/tools/smart-edit.ts,882
"...so that it displays a loading spinner instead of crashing.",./packages/core/src/tools/smart-edit.ts,883
"In the 'calculateTotal' function, correct the sales tax calculation by updating the 'taxRate' constant from 0.05 to 0.075 to reflect the new regional tax laws.",./packages/core/src/tools/smart-edit.ts,885
"Change the text.",./packages/core/src/tools/smart-edit.ts,888
"Fix the bug.",./packages/core/src/tools/smart-edit.ts,889
"Replace the line with this new line.",./packages/core/src/tools/smart-edit.ts,890
"The 'file_path' parameter must be non-empty.",./packages/core/src/tools/smart-edit.ts,929
"www-authenticate",./packages/core/src/tools/mcp-client.ts,309
"${tag}",./packages/core/src/core/logger.ts,453
"Remember that I like pineapple on pizza",./packages/core/src/tools/memoryTool.ts,51
"Please save this: my cat's name is Whiskers",./packages/core/src/tools/memoryTool.ts,51
"Should I remember that for you?",./packages/core/src/tools/memoryTool.ts,58
"My favorite color is blue",./packages/core/src/tools/memoryTool.ts,62
"My favorite color is blue",./packages/core/src/tools/memoryTool.ts,62
"${fact}",./packages/core/src/tools/memoryTool.ts,267
"${fact}",./packages/core/src/tools/memoryTool.ts,280
"fact",./packages/core/src/tools/memoryTool.ts,320
"interesting",./packages/core/src/core/recordingContentGenerator.ts,26
"ShellTool(wc)",./packages/core/src/tools/shell.ts,94
"${command}",./packages/core/src/tools/shell.ts,106
"${this.params.dir_path}",./packages/core/src/tools/glob.ts,127
"${this.params.pattern}",./packages/core/src/tools/glob.ts,195
"${this.params.pattern}",./packages/core/src/tools/glob.ts,227
"The glob pattern to match against (e.g., '**/*.py', 'docs/*.md').",./packages/core/src/tools/glob.ts,276
"${searchDirAbsolute}",./packages/core/src/tools/glob.ts,323
"The 'pattern' parameter cannot be empty.",./packages/core/src/tools/glob.ts,343
"Optional: For text files, the 0-based line number to start reading from. Requires 'limit' to be set. Use for paginating through large files.",./packages/core/src/tools/read-file.ts,167
"Optional: For text files, maximum number of lines to read. Use with 'offset' to paginate through large files. If omitted, reads the entire file (if feasible, up to a default limit).",./packages/core/src/tools/read-file.ts,172
"The 'file_path' parameter must be non-empty.",./packages/core/src/tools/read-file.ts,189
"*.ts",./packages/core/src/tools/read-many-files.ts,39
"src/** /*.md",./packages/core/src/tools/read-many-files.ts,39
"*.log",./packages/core/src/tools/read-many-files.ts,46
"dist/**",./packages/core/src/tools/read-many-files.ts,46
"src/**/*.ts",./packages/core/src/tools/read-many-files.ts,459
"README.md",./packages/core/src/tools/read-many-files.ts,459
"docs/",./packages/core/src/tools/read-many-files.ts,459
"**/*.log",./packages/core/src/tools/read-many-files.ts,468
"temp/",./packages/core/src/tools/read-many-files.ts,468
"read all files in X directory",./packages/core/src/tools/read-many-files.ts,514
"show me the content of all Y files",./packages/core/src/tools/read-many-files.ts,514
"fetch",./packages/core/src/tools/write-todos.ts,62
"axios",./packages/core/src/tools/write-todos.ts,62
"gemini-2.5-flash-image",./packages/core/src/tools/write-todos.ts,62
"fancy logo",./packages/core/src/tools/write-todos.ts,64
"Download",./packages/core/src/tools/write-todos.ts,65
"logo creator,",./packages/core/src/tools/write-todos.ts,71
"in_progress",./packages/core/src/tools/write-todos.ts,243
"google-workspace__*",./packages/core/src/tools/mcp-tool.ts,78
"none",./packages/core/src/config/config.ts,1075
"trusted",./packages/core/src/config/config.ts,1110
"${this.params.query}",./packages/core/src/tools/web-search.ts,75
"${this.params.query}",./packages/core/src/tools/web-search.ts,99
"${this.params.query}",./packages/core/src/tools/web-search.ts,162
"${this.params.query}",./packages/core/src/tools/web-search.ts,163
"The 'query' parameter cannot be empty.",./packages/core/src/tools/web-search.ts,226
"chat",./packages/core/src/config/defaultModelConfigs.ts,11
"user-facing",./packages/core/src/config/defaultModelConfigs.ts,36
"*.js",./packages/core/src/tools/grep.ts,42
"*.{ts,tsx}",./packages/core/src/tools/grep.ts,42
"${relativePath}",./packages/core/src/tools/grep.ts,92
"${searchDirDisplay}",./packages/core/src/tools/grep.ts,159
"${this.params.pattern}",./packages/core/src/tools/grep.ts,163
"${this.params.include}",./packages/core/src/tools/grep.ts,163
"${this.params.pattern}",./packages/core/src/tools/grep.ts,184
"${this.params.include}",./packages/core/src/tools/grep.ts,184
"The regular expression (regex) pattern to search for within file contents (e.g., 'function\\s+myFunction', 'import\\s+\\{.*\\}\\s+from\\s+.*').",./packages/core/src/tools/grep.ts,585
"Optional: A glob pattern to filter which files are searched (e.g., '*.js', '*.{ts,tsx}', 'src/**'). If omitted, searches all files (respecting potential global ignores).",./packages/core/src/tools/grep.ts,595
"${relativePath}",./packages/core/src/tools/grep.ts,627
"lite",./packages/core/src/config/models.ts,22
"lite",./packages/core/src/config/models.ts,23
"pro",./packages/core/src/config/models.ts,24
"lite",./packages/core/src/config/models.ts,24
"lite",./packages/core/src/config/models.ts,40
"${config.extension.name}",./packages/core/src/tools/mcp-client-manager.ts,154
"${name}",./packages/core/src/tools/mcp-client-manager.ts,157
"${name}",./packages/core/src/tools/mcp-client-manager.ts,284
"${tool.name}",./packages/core/src/tools/tool-registry.ts,225
"tool",./packages/core/src/tools/tool-registry.ts,375
"${discoveryCmd}",./packages/core/src/tools/tool-registry.ts,420
"A summary of the investigation's conclusions and insights for the main agent.",./packages/core/src/agents/codebase-investigator.ts,22
"what does gettext.translation do with localedir=None?",./packages/core/src/agents/codebase-investigator.ts,109
"SummaryOfFindings",./packages/core/src/agents/codebase-investigator.ts,130
"The core issue is a race condition in the \`updateUser\` function. The function reads the user's state, performs an asynchronous operation, and then writes the state back. If another request modifies the user state during the async operation, that change will be overwritten. The fix requires implementing a transactional read-modify-write pattern, potentially using a database lock or a versioning system.",./packages/core/src/agents/codebase-investigator.ts,130
"ExplorationTrace",./packages/core/src/agents/codebase-investigator.ts,131
"Used \`grep\` to search for \`updateUser\` to locate the primary function.",./packages/core/src/agents/codebase-investigator.ts,132
"Read the file \`src/controllers/userController.js\` to understand the function's logic.",./packages/core/src/agents/codebase-investigator.ts,133
"Used \`ls -R\` to look for related files, such as services or database models.",./packages/core/src/agents/codebase-investigator.ts,134
"Read \`src/services/userService.js\` and \`src/models/User.js\` to understand the data flow and how state is managed.",./packages/core/src/agents/codebase-investigator.ts,135
"RelevantLocations",./packages/core/src/agents/codebase-investigator.ts,137
"FilePath",./packages/core/src/agents/codebase-investigator.ts,139
"src/controllers/userController.js",./packages/core/src/agents/codebase-investigator.ts,139
"Reasoning",./packages/core/src/agents/codebase-investigator.ts,140
"This file contains the \`updateUser\` function which has the race condition. It's the entry point for the problematic logic.",./packages/core/src/agents/codebase-investigator.ts,140
"KeySymbols",./packages/core/src/agents/codebase-investigator.ts,141
"updateUser",./packages/core/src/agents/codebase-investigator.ts,141
"getUser",./packages/core/src/agents/codebase-investigator.ts,141
"saveUser",./packages/core/src/agents/codebase-investigator.ts,141
"FilePath",./packages/core/src/agents/codebase-investigator.ts,144
"src/services/userService.js",./packages/core/src/agents/codebase-investigator.ts,144
"Reasoning",./packages/core/src/agents/codebase-investigator.ts,145
"This service is called by the controller and handles the direct interaction with the data layer. Any locking mechanism would likely be implemented here.",./packages/core/src/agents/codebase-investigator.ts,145
"KeySymbols",./packages/core/src/agents/codebase-investigator.ts,146
"updateUserData",./packages/core/src/agents/codebase-investigator.ts,146
"${aliasName}",./packages/core/src/services/modelConfigService.ts,76
"${context.model}",./packages/core/src/services/modelConfigService.ts,194
"last",./packages/core/src/agents/executor.ts,313
"thought",./packages/core/src/agents/executor.ts,622
"Environment Context",./packages/core/src/agents/executor.ts,1003
"${tool.name}",./packages/core/src/agents/executor.ts,1058
"${agentName}",./packages/core/src/agents/executor.ts,1059
"Get Started!",./packages/core/src/agents/types.ts,93
"report",./packages/core/src/agents/types.ts,135
"answer",./packages/core/src/agents/types.ts,135
