text,file,line
"exclude",./docs/cli/enterprise.md,195
"ShellTool(rm -rf)",./docs/cli/enterprise.md,195
"security",./docs/cli/enterprise.md,216
"disableYoloMode",./docs/cli/enterprise.md,217
"mcp",./docs/cli/enterprise.md,271
"allowed",./docs/cli/enterprise.md,272
"third-party-analyzer",./docs/cli/enterprise.md,272
"mcpServers",./docs/cli/enterprise.md,274
"third-party-analyzer",./docs/cli/enterprise.md,275
"command",./docs/cli/enterprise.md,276
"/usr/local/bin/start-3p-analyzer.sh",./docs/cli/enterprise.md,276
"includeTools",./docs/cli/enterprise.md,277
"code-search",./docs/cli/enterprise.md,277
"get-ticket-details",./docs/cli/enterprise.md,277
"mcp",./docs/cli/enterprise.md,305
"allowed",./docs/cli/enterprise.md,306
"corp-data-api",./docs/cli/enterprise.md,306
"source-code-analyzer",./docs/cli/enterprise.md,306
"mcpServers",./docs/cli/enterprise.md,308
"corp-data-api",./docs/cli/enterprise.md,309
"command",./docs/cli/enterprise.md,310
"/usr/local/bin/start-corp-api.sh",./docs/cli/enterprise.md,310
"timeout",./docs/cli/enterprise.md,311
"source-code-analyzer",./docs/cli/enterprise.md,313
"command",./docs/cli/enterprise.md,314
"/usr/local/bin/start-analyzer.sh",./docs/cli/enterprise.md,314
"mcp.allowed",./docs/cli/enterprise.md,333
"mcpServers",./docs/cli/enterprise.md,337
"corp-data-api",./docs/cli/enterprise.md,338
"command",./docs/cli/enterprise.md,339
"/usr/local/bin/start-corp-api.sh",./docs/cli/enterprise.md,339
"tools",./docs/cli/enterprise.md,360
"sandbox",./docs/cli/enterprise.md,361
"docker",./docs/cli/enterprise.md,361
"mcpServers",./docs/cli/enterprise.md,381
"proxied-server",./docs/cli/enterprise.md,382
"command",./docs/cli/enterprise.md,383
"node",./docs/cli/enterprise.md,383
"args",./docs/cli/enterprise.md,384
"mcp_server.js",./docs/cli/enterprise.md,384
"env",./docs/cli/enterprise.md,385
"HTTP_PROXY",./docs/cli/enterprise.md,386
"http://proxy.example.com:8080",./docs/cli/enterprise.md,386
"HTTPS_PROXY",./docs/cli/enterprise.md,387
"http://proxy.example.com:8080",./docs/cli/enterprise.md,387
"telemetry",./docs/cli/enterprise.md,406
"enabled",./docs/cli/enterprise.md,407
"target",./docs/cli/enterprise.md,408
"gcp",./docs/cli/enterprise.md,408
"logPrompts",./docs/cli/enterprise.md,409
"enforcedAuthType",./docs/cli/enterprise.md,428
"oauth-personal",./docs/cli/enterprise.md,428
"tools",./docs/cli/enterprise.md,445
"sandbox",./docs/cli/enterprise.md,446
"docker",./docs/cli/enterprise.md,446
"core",./docs/cli/enterprise.md,447
"ReadFileTool",./docs/cli/enterprise.md,448
"GlobTool",./docs/cli/enterprise.md,449
"ShellTool(ls)",./docs/cli/enterprise.md,450
"ShellTool(cat)",./docs/cli/enterprise.md,451
"ShellTool(grep)",./docs/cli/enterprise.md,452
"mcp",./docs/cli/enterprise.md,455
"allowed",./docs/cli/enterprise.md,456
"corp-tools",./docs/cli/enterprise.md,456
"mcpServers",./docs/cli/enterprise.md,458
"corp-tools",./docs/cli/enterprise.md,459
"command",./docs/cli/enterprise.md,460
"/opt/gemini-tools/start.sh",./docs/cli/enterprise.md,460
"timeout",./docs/cli/enterprise.md,461
"telemetry",./docs/cli/enterprise.md,464
"enabled",./docs/cli/enterprise.md,465
"target",./docs/cli/enterprise.md,466
"gcp",./docs/cli/enterprise.md,466
"otlpEndpoint",./docs/cli/enterprise.md,467
"https://telemetry-prod.example.com:4317",./docs/cli/enterprise.md,467
"logPrompts",./docs/cli/enterprise.md,468
"advanced",./docs/cli/enterprise.md,470
"bugCommand",./docs/cli/enterprise.md,471
"urlTemplate",./docs/cli/enterprise.md,472
"https://servicedesk.example.com/new-ticket?title={title}&details={info}",./docs/cli/enterprise.md,472
"privacy",./docs/cli/enterprise.md,475
"usageStatisticsEnabled",./docs/cli/enterprise.md,476
"What is machine learning?",./docs/cli/headless.md,55
"Explain this code",./docs/cli/headless.md,63
"Summarize this documentation",./docs/cli/headless.md,71
"What is the capital of France?",./docs/cli/headless.md,81
"response",./docs/cli/headless.md,101
"string",./docs/cli/headless.md,101
"stats",./docs/cli/headless.md,102
"models",./docs/cli/headless.md,104
"[model-name]",./docs/cli/headless.md,106
"api",./docs/cli/headless.md,107
"tokens",./docs/cli/headless.md,110
"tools",./docs/cli/headless.md,115
"totalCalls",./docs/cli/headless.md,117
"number",./docs/cli/headless.md,117
"totalSuccess",./docs/cli/headless.md,118
"number",./docs/cli/headless.md,118
"totalFail",./docs/cli/headless.md,119
"number",./docs/cli/headless.md,119
"totalDurationMs",./docs/cli/headless.md,120
"number",./docs/cli/headless.md,120
"totalDecisions",./docs/cli/headless.md,121
"byName",./docs/cli/headless.md,124
"files",./docs/cli/headless.md,128
"totalLinesAdded",./docs/cli/headless.md,130
"number",./docs/cli/headless.md,130
"totalLinesRemoved",./docs/cli/headless.md,131
"number",./docs/cli/headless.md,131
"error",./docs/cli/headless.md,134
"type",./docs/cli/headless.md,136
"string",./docs/cli/headless.md,136
"ApiError",./docs/cli/headless.md,136
"AuthError",./docs/cli/headless.md,136
"message",./docs/cli/headless.md,137
"string",./docs/cli/headless.md,137
"code",./docs/cli/headless.md,138
"number",./docs/cli/headless.md,138
"What is the capital of France?",./docs/cli/headless.md,146
"response",./docs/cli/headless.md,153
"The capital of France is Paris.",./docs/cli/headless.md,153
"stats",./docs/cli/headless.md,154
"models",./docs/cli/headless.md,155
"gemini-2.5-pro",./docs/cli/headless.md,156
"api",./docs/cli/headless.md,157
"totalRequests",./docs/cli/headless.md,158
"totalErrors",./docs/cli/headless.md,159
"totalLatencyMs",./docs/cli/headless.md,160
"tokens",./docs/cli/headless.md,162
"prompt",./docs/cli/headless.md,163
"candidates",./docs/cli/headless.md,164
"total",./docs/cli/headless.md,165
"cached",./docs/cli/headless.md,166
"thoughts",./docs/cli/headless.md,167
"tool",./docs/cli/headless.md,168
"gemini-2.5-flash",./docs/cli/headless.md,171
"api",./docs/cli/headless.md,172
"totalRequests",./docs/cli/headless.md,173
"totalErrors",./docs/cli/headless.md,174
"totalLatencyMs",./docs/cli/headless.md,175
"tokens",./docs/cli/headless.md,177
"prompt",./docs/cli/headless.md,178
"candidates",./docs/cli/headless.md,179
"total",./docs/cli/headless.md,180
"cached",./docs/cli/headless.md,181
"thoughts",./docs/cli/headless.md,182
"tool",./docs/cli/headless.md,183
"tools",./docs/cli/headless.md,187
"totalCalls",./docs/cli/headless.md,188
"totalSuccess",./docs/cli/headless.md,189
"totalFail",./docs/cli/headless.md,190
"totalDurationMs",./docs/cli/headless.md,191
"totalDecisions",./docs/cli/headless.md,192
"accept",./docs/cli/headless.md,193
"reject",./docs/cli/headless.md,194
"modify",./docs/cli/headless.md,195
"auto_accept",./docs/cli/headless.md,196
"byName",./docs/cli/headless.md,198
"google_web_search",./docs/cli/headless.md,199
"count",./docs/cli/headless.md,200
"success",./docs/cli/headless.md,201
"fail",./docs/cli/headless.md,202
"durationMs",./docs/cli/headless.md,203
"decisions",./docs/cli/headless.md,204
"accept",./docs/cli/headless.md,205
"reject",./docs/cli/headless.md,206
"modify",./docs/cli/headless.md,207
"auto_accept",./docs/cli/headless.md,208
"files",./docs/cli/headless.md,213
"totalLinesAdded",./docs/cli/headless.md,214
"totalLinesRemoved",./docs/cli/headless.md,215
"What is 2+2?",./docs/cli/headless.md,255
"Analyze this code",./docs/cli/headless.md,258
"List files",./docs/cli/headless.md,261
"type",./docs/cli/headless.md,269
"init",./docs/cli/headless.md,269
"timestamp",./docs/cli/headless.md,269
"2025-10-10T12:00:00.000Z",./docs/cli/headless.md,269
"session_id",./docs/cli/headless.md,269
"abc123",./docs/cli/headless.md,269
"model",./docs/cli/headless.md,269
"gemini-2.0-flash-exp",./docs/cli/headless.md,269
"type",./docs/cli/headless.md,270
"message",./docs/cli/headless.md,270
"role",./docs/cli/headless.md,270
"user",./docs/cli/headless.md,270
"content",./docs/cli/headless.md,270
"List files in current directory",./docs/cli/headless.md,270
"timestamp",./docs/cli/headless.md,270
"2025-10-10T12:00:01.000Z",./docs/cli/headless.md,270
"type",./docs/cli/headless.md,271
"tool_use",./docs/cli/headless.md,271
"tool_name",./docs/cli/headless.md,271
"Bash",./docs/cli/headless.md,271
"tool_id",./docs/cli/headless.md,271
"bash-123",./docs/cli/headless.md,271
"parameters",./docs/cli/headless.md,271
"command",./docs/cli/headless.md,271
"ls -la",./docs/cli/headless.md,271
"timestamp",./docs/cli/headless.md,271
"2025-10-10T12:00:02.000Z",./docs/cli/headless.md,271
"type",./docs/cli/headless.md,272
"tool_result",./docs/cli/headless.md,272
"tool_id",./docs/cli/headless.md,272
"bash-123",./docs/cli/headless.md,272
"status",./docs/cli/headless.md,272
"success",./docs/cli/headless.md,272
"output",./docs/cli/headless.md,272
"file1.txt\nfile2.txt",./docs/cli/headless.md,272
"timestamp",./docs/cli/headless.md,272
"2025-10-10T12:00:03.000Z",./docs/cli/headless.md,272
"type",./docs/cli/headless.md,273
"message",./docs/cli/headless.md,273
"role",./docs/cli/headless.md,273
"assistant",./docs/cli/headless.md,273
"content",./docs/cli/headless.md,273
"Here are the files...",./docs/cli/headless.md,273
"delta",./docs/cli/headless.md,273
"timestamp",./docs/cli/headless.md,273
"2025-10-10T12:00:04.000Z",./docs/cli/headless.md,273
"type",./docs/cli/headless.md,274
"result",./docs/cli/headless.md,274
"status",./docs/cli/headless.md,274
"success",./docs/cli/headless.md,274
"stats",./docs/cli/headless.md,274
"total_tokens",./docs/cli/headless.md,274
"input_tokens",./docs/cli/headless.md,274
"output_tokens",./docs/cli/headless.md,274
"duration_ms",./docs/cli/headless.md,274
"tool_calls",./docs/cli/headless.md,274
"timestamp",./docs/cli/headless.md,274
"2025-10-10T12:00:05.000Z",./docs/cli/headless.md,274
"Explain Docker",./docs/cli/headless.md,283
"Explain Docker",./docs/cli/headless.md,284
"Add more details",./docs/cli/headless.md,287
"What is Kubernetes?",./docs/cli/headless.md,290
"Explain microservices",./docs/cli/headless.md,291
"List programming languages",./docs/cli/headless.md,292
"python",./docs/cli/headless.md,292
"query",./docs/cli/headless.md,301
"query",./docs/cli/headless.md,302
"query",./docs/cli/headless.md,303
"query",./docs/cli/headless.md,304
"query",./docs/cli/headless.md,305
"query",./docs/cli/headless.md,306
"query",./docs/cli/headless.md,307
"Review this authentication code for security issues",./docs/cli/headless.md,318
"Write a concise commit message for these changes",./docs/cli/headless.md,324
"$result",./docs/cli/headless.md,325
"Generate OpenAPI spec for these routes",./docs/cli/headless.md,331
"$result",./docs/cli/headless.md,332
"Analyzing $file...",./docs/cli/headless.md,339
"$file",./docs/cli/headless.md,340
"Find potential bugs and suggest improvements",./docs/cli/headless.md,340
"$result",./docs/cli/headless.md,341
"reports/$(basename ",./docs/cli/headless.md,341
").analysis",./docs/cli/headless.md,341
"Completed analysis for $(basename ",./docs/cli/headless.md,342
"Review these changes for bugs, security issues, and code quality",./docs/cli/headless.md,349
"$result",./docs/cli/headless.md,350
"ERROR",./docs/cli/headless.md,356
"Analyze these errors and suggest root cause and fixes",./docs/cli/headless.md,356
"Generate release notes from these commits",./docs/cli/headless.md,362
"$result",./docs/cli/headless.md,363
"$response",./docs/cli/headless.md,364
"$response",./docs/cli/headless.md,365
"Explain this database schema",./docs/cli/headless.md,371
"$result",./docs/cli/headless.md,372
"$result",./docs/cli/headless.md,373
") | if . == ",./docs/cli/headless.md,373
" then ",./docs/cli/headless.md,373
"$result",./docs/cli/headless.md,374
"$result",./docs/cli/headless.md,375
") | if . == ",./docs/cli/headless.md,375
" then ",./docs/cli/headless.md,375
"$(date): $total_tokens tokens, $tool_calls tool calls ($tools_used) used with models: $models_used",./docs/cli/headless.md,376
"$result",./docs/cli/headless.md,377
"Recent usage trends:",./docs/cli/headless.md,378
"experimental.useModelRouter",./docs/cli/model-routing.md,33
"experimental.useModelRouter",./docs/cli/model-routing.md,36
"auto",./docs/cli/model-routing.md,54
"gcp",./docs/cli/telemetry.md,80
"local",./docs/cli/telemetry.md,80
"local",./docs/cli/telemetry.md,80
"grpc",./docs/cli/telemetry.md,82
"http",./docs/cli/telemetry.md,82
"grpc",./docs/cli/telemetry.md,82
"your-telemetry-project-id",./docs/cli/telemetry.md,103
"your-project-id",./docs/cli/telemetry.md,107
"/path/to/your/service-account.json",./docs/cli/telemetry.md,117
"$OTLP_GOOGLE_CLOUD_PROJECT",./docs/cli/telemetry.md,130
"telemetry",./docs/cli/telemetry.md,140
"enabled",./docs/cli/telemetry.md,141
"target",./docs/cli/telemetry.md,142
"gcp",./docs/cli/telemetry.md,142
"telemetry",./docs/cli/telemetry.md,161
"enabled",./docs/cli/telemetry.md,162
"target",./docs/cli/telemetry.md,163
"gcp",./docs/cli/telemetry.md,163
"useCollector",./docs/cli/telemetry.md,164
"telemetry",./docs/cli/telemetry.md,196
"enabled",./docs/cli/telemetry.md,197
"target",./docs/cli/telemetry.md,198
"local",./docs/cli/telemetry.md,198
"otlpEndpoint",./docs/cli/telemetry.md,199
"outfile",./docs/cli/telemetry.md,200
".gemini/telemetry.log",./docs/cli/telemetry.md,200
"text",./docs/cli/telemetry.md,260
"json",./docs/cli/telemetry.md,260
"stream-json",./docs/cli/telemetry.md,260
"accept",./docs/cli/telemetry.md,279
"reject",./docs/cli/telemetry.md,279
"auto_accept",./docs/cli/telemetry.md,279
"modify",./docs/cli/telemetry.md,279
"native",./docs/cli/telemetry.md,283
"mcp",./docs/cli/telemetry.md,283
"success",./docs/cli/telemetry.md,305
"failure",./docs/cli/telemetry.md,305
"create",./docs/cli/telemetry.md,334
"read",./docs/cli/telemetry.md,334
"update",./docs/cli/telemetry.md,334
"success",./docs/cli/telemetry.md,388
"error",./docs/cli/telemetry.md,388
"private_ip",./docs/cli/telemetry.md,455
"primary_failed",./docs/cli/telemetry.md,455
"accept",./docs/cli/telemetry.md,545
"reject",./docs/cli/telemetry.md,545
"modify",./docs/cli/telemetry.md,545
"auto_accept",./docs/cli/telemetry.md,545
"mcp",./docs/cli/telemetry.md,547
"native",./docs/cli/telemetry.md,547
"input",./docs/cli/telemetry.md,576
"output",./docs/cli/telemetry.md,576
"thought",./docs/cli/telemetry.md,576
"cache",./docs/cli/telemetry.md,576
"tool",./docs/cli/telemetry.md,576
"create",./docs/cli/telemetry.md,585
"read",./docs/cli/telemetry.md,585
"update",./docs/cli/telemetry.md,585
"added",./docs/cli/telemetry.md,595
"removed",./docs/cli/telemetry.md,595
"heap_used",./docs/cli/telemetry.md,672
"heap_total",./docs/cli/telemetry.md,672
"external",./docs/cli/telemetry.md,672
"rss",./docs/cli/telemetry.md,672
"validation",./docs/cli/telemetry.md,685
"preparation",./docs/cli/telemetry.md,685
"execution",./docs/cli/telemetry.md,685
"result_processing",./docs/cli/telemetry.md,685
"request_preparation",./docs/cli/telemetry.md,690
"network_latency",./docs/cli/telemetry.md,690
"response_processing",./docs/cli/telemetry.md,690
"token_processing",./docs/cli/telemetry.md,691
"low",./docs/cli/telemetry.md,709
"medium",./docs/cli/telemetry.md,709
"high",./docs/cli/telemetry.md,709
"low",./docs/cli/telemetry.md,717
"medium",./docs/cli/telemetry.md,717
"high",./docs/cli/telemetry.md,717
"generate_content",./docs/cli/telemetry.md,738
"chat",./docs/cli/telemetry.md,738
"gcp.gen_ai",./docs/cli/telemetry.md,739
"gcp.vertex_ai",./docs/cli/telemetry.md,740
"input",./docs/cli/telemetry.md,741
"output",./docs/cli/telemetry.md,741
"generate_content",./docs/cli/telemetry.md,753
"chat",./docs/cli/telemetry.md,753
"gcp.gen_ai",./docs/cli/telemetry.md,754
"gcp.vertex_ai",./docs/cli/telemetry.md,755
"Promote Release",./docs/releases.md,71
"hotfix/v0.6.0-preview.2/preview/cherry-pick-abc1234",./docs/releases.md,316
"hotfix/v0.5.1/stable/cherry-pick-abc1234",./docs/releases.md,323
"hotfix/v0.6.0-preview.2/preview/cherry-pick-abc1234",./docs/releases.md,330
"preview",./docs/releases.md,357
"release/v0.6.0-preview.2",./docs/releases.md,360
"Run workflow",./docs/releases.md,396
"Run workflow",./docs/releases.md,398
"registry",./docs/releases.md,413
"thename",./docs/releases.md,413
"Operation not permitted",./docs/troubleshooting.md,61
"Permission denied",./docs/troubleshooting.md,61
"CI",./docs/troubleshooting.md,69
"Gemini CLI: Run",./packages/vscode-ide-companion/README.md,21
